Run,#Features,#NodesExplored,#TotalIterationsExecuted,#TotalNodes,Algorithm,AlgorithmSteps,Configuration,ExecutionTime,Reward,StoppingCondition,ValidConfiguration
25,54,100,100,1206,"UCT MCTS (sc:iters=1, ew=0.5)",50,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'antlr4-python3-runtime', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'Linux', 'PicoSAT-pyPicosat', 'FeatureModel', 'setuptools', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'SPLOT', 'Glucose', 'UVL', 'satyrn', 'Lingeling', 'CNFModel', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'System', 'AutomatedReasoning', 'MiniSAT-python-sat', 'pydepqbf', 'SimpleParse', 'Operations', 'ValidModel', 'Glucose-python-sat', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",0.30210256576538086,9,1,True
26,58,108,108,1873,"UCT MCTS (sc:iters=1, ew=0.5)",54,"['PicoSAT', 'umo', 'six', 'pycosat', 'antlr4-python3-runtime', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'pipdeptree', 'DeadFeatures', 'FeatureModel', 'setuptools', 'Solvers', 'ErrorDiagnosis', 'MiniSAT-umo', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'CoreFeatures', 'UVL', 'Glucose', 'SPLOT', 'satyrn', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'FeatureIDE', 'Interoperability', 'ErrorDetection', 'AutomatedReasoning', 'Operations', 'MiniSAT-python-sat', 'ValidModel', 'System', 'pydepqbf', 'SimpleParse', 'ValidConfiguration', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'ValidProduct', 'MiniSAT-satispy', 'PicoSAT-pycosat', 'ParserTechnology', 'AAFMFramework', 'Metamodels', 'lark-parser']",0.3605368137359619,5,1,True
27,59,110,110,1895,"UCT MCTS (sc:iters=1, ew=0.5)",55,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'antlr4-python3-runtime', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'pipdeptree', 'DeadFeatures', 'FeatureModel', 'setuptools', 'ErrorDiagnosis', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'CoreFeatures', 'UVL', 'Glucose', 'satyrn', 'SPLOT', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'FeatureIDE', 'Interoperability', 'AutomatedReasoning', 'ValidModel', 'Operations', 'MiniSAT-python-sat', 'System', 'pydepqbf', 'ErrorDetection', 'ValidConfiguration', 'Glucose-python-sat', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'ValidProduct', 'MiniSAT-satispy', 'PicoSAT-pycosat', 'ParserTechnology', 'AAFMFramework', 'Metamodels']",0.3567354679107666,4,1,True
28,62,114,114,1777,"UCT MCTS (sc:iters=1, ew=0.5)",58,"['PicoSAT', 'six', 'umo', 'pycosat', 'Lingeling-satispy', 'antlr4-python3-runtime', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'Win', 'PicoSAT-pyPicosat', 'pipdeptree', 'DeadFeatures', 'FeatureModel', 'setuptools', 'Solvers', 'ErrorDiagnosis', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'CoreFeatures', 'satyrn', 'Glucose', 'SPLOT', 'UVL', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'System', 'AutomatedReasoning', 'Operations', 'MiniSAT-python-sat', 'ValidModel', 'pydepqbf', 'SimpleParse', 'ErrorDetection', 'Glucose-python-sat', 'ValidConfiguration', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ValidProduct', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",0.37403154373168945,-1,1,False
29,61,114,114,2033,"UCT MCTS (sc:iters=1, ew=0.5)",57,"['PicoSAT', 'six', 'umo', 'antlr4-python3-runtime', 'Lingeling-satispy', 'pycosat', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'pipdeptree', 'setuptools', 'FeatureModel', 'Solvers', 'ErrorDiagnosis', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'CoreFeatures', 'satyrn', 'Glucose', 'UVL', 'SPLOT', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'System', 'AutomatedReasoning', 'Operations', 'ValidModel', 'ErrorDetection', 'SimpleParse', 'MiniSAT-python-sat', 'pydepqbf', 'Glucose-python-sat', 'ValidConfiguration', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'ValidProduct', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",0.3706843852996826,2,1,True
30,60,112,112,2107,"UCT MCTS (sc:iters=1, ew=0.5)",56,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'antlr4-python3-runtime', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'pipdeptree', 'DeadFeatures', 'setuptools', 'Solvers', 'ErrorDiagnosis', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'python-sat', 'Lingeling-python-sat', 'CoreFeatures', 'UVL', 'Glucose', 'satyrn', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'ErrorDetection', 'AutomatedReasoning', 'Operations', 'pydepqbf', 'MiniSAT-python-sat', 'ValidModel', 'SimpleParse', 'System', 'ValidConfiguration', 'Glucose-python-sat', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ValidProduct', 'PicoSAT-pycosat', 'ParserTechnology', 'AAFMFramework', 'Metamodels', 'lark-parser']",0.36025214195251465,3,1,True
1,57,583,583,7659,"UCT MCTS (sc:iters=10, ew=0.5)",53,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'Linux', 'PicoSAT-pyPicosat', 'DeadFeatures', 'FeatureModel', 'setuptools', 'Solvers', 'ErrorDiagnosis', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'CoreFeatures', 'UVL', 'Glucose', 'SPLOT', 'satyrn', 'Lingeling', 'CNFModel', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'FeatureIDE', 'Interoperability', 'ErrorDetection', 'System', 'Operations', 'AutomatedReasoning', 'MiniSAT-python-sat', 'ValidModel', 'pydepqbf', 'SimpleParse', 'Glucose-python-sat', 'ValidConfiguration', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ValidProduct', 'PicoSAT-pycosat', 'ParserTechnology', 'AAFMFramework', 'Metamodels']",1.8554697036743164,6,10,True
2,60,597,616,10357,"UCT MCTS (sc:iters=10, ew=0.5)",56,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'antlr4-python3-runtime', 'Glucose-pyglucose', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'DeadFeatures', 'setuptools', 'FeatureModel', 'ErrorDiagnosis', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'python-sat', 'Lingeling-python-sat', 'CoreFeatures', 'SPLOT', 'Glucose', 'UVL', 'satyrn', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'AutomatedReasoning', 'ValidModel', 'MiniSAT-python-sat', 'Operations', 'SimpleParse', 'ErrorDetection', 'pydepqbf', 'System', 'ValidConfiguration', 'Glucose-python-sat', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'ValidProduct', 'MiniSAT-satispy', 'PicoSAT-pycosat', 'ParserTechnology', 'AAFMFramework', 'Metamodels', 'lark-parser']",2.0150632858276367,3,10,True
3,52,528,528,10869,"UCT MCTS (sc:iters=10, ew=0.5)",48,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'FeatureModel', 'setuptools', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'CoreFeatures', 'satyrn', 'Glucose', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'System', 'AutomatedReasoning', 'Operations', 'ValidModel', 'MiniSAT-python-sat', 'pydepqbf', 'SimpleParse', 'Glucose-python-sat', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'ValidProduct', 'AAFMFramework', 'Metamodels', 'lark-parser']",1.8820514678955078,11,10,True
4,52,528,528,8061,"UCT MCTS (sc:iters=10, ew=0.5)",48,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'pipdeptree', 'FeatureModel', 'setuptools', 'Solvers', 'MiniSAT-umo', 'pylgl', 'Lingeling-pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'satyrn', 'Glucose', 'UVL', 'SPLOT', 'Lingeling', 'CNFModel', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'AutomatedReasoning', 'pydepqbf', 'MiniSAT-python-sat', 'System', 'SimpleParse', 'Glucose-python-sat', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",1.7561757564544678,11,10,True
5,58,594,594,15094,"UCT MCTS (sc:iters=10, ew=0.5)",54,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'antlr4-python3-runtime', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'DeadFeatures', 'FeatureModel', 'setuptools', 'Solvers', 'ErrorDiagnosis', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'python-sat', 'CoreFeatures', 'UVL', 'SPLOT', 'Glucose', 'satyrn', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'System', 'AutomatedReasoning', 'Operations', 'SimpleParse', 'ValidModel', 'MiniSAT-python-sat', 'pydepqbf', 'ErrorDetection', 'Glucose-python-sat', 'ValidConfiguration', 'pip', 'MiniSAT', 'pyglucose', 'ValidProduct', 'ParserTechnology', 'MiniSAT-satispy', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",2.157302141189575,5,10,True
6,57,583,583,12758,"UCT MCTS (sc:iters=10, ew=0.5)",53,"['PicoSAT', 'six', 'umo', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'DeadFeatures', 'setuptools', 'Solvers', 'MiniSAT-umo', 'pylgl', 'Lingeling-pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'CoreFeatures', 'satyrn', 'Glucose', 'UVL', 'SPLOT', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'AutomatedReasoning', 'System', 'Operations', 'MiniSAT-python-sat', 'pydepqbf', 'ValidModel', 'ErrorDetection', 'SimpleParse', 'Glucose-python-sat', 'ValidConfiguration', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'ValidProduct', 'ParserTechnology', 'PicoSAT-pycosat', 'MiniSAT-satispy', 'AAFMFramework', 'Metamodels', 'lark-parser']",2.085217237472534,6,10,True
7,57,583,583,10957,"UCT MCTS (sc:iters=10, ew=0.5)",53,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'Linux', 'PicoSAT-pyPicosat', 'DeadFeatures', 'setuptools', 'FeatureModel', 'Solvers', 'ErrorDiagnosis', 'MiniSAT-umo', 'pylgl', 'Lingeling-pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'CoreFeatures', 'UVL', 'Glucose', 'satyrn', 'SPLOT', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'System', 'AutomatedReasoning', 'Operations', 'ErrorDetection', 'pydepqbf', 'MiniSAT-python-sat', 'Glucose-python-sat', 'ValidConfiguration', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'ValidProduct', 'AAFMFramework', 'Metamodels', 'lark-parser']",1.9368431568145752,6,10,True
8,60,592,616,6771,"UCT MCTS (sc:iters=10, ew=0.5)",56,"['PicoSAT', 'six', 'umo', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'DeadFeatures', 'FeatureModel', 'setuptools', 'ErrorDiagnosis', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'CoreFeatures', 'UVL', 'Glucose', 'SPLOT', 'satyrn', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'ErrorDetection', 'System', 'Operations', 'AutomatedReasoning', 'MiniSAT-python-sat', 'ValidModel', 'SimpleParse', 'pydepqbf', 'Glucose-python-sat', 'ValidConfiguration', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ValidProduct', 'PicoSAT-pycosat', 'ParserTechnology', 'AAFMFramework', 'Metamodels', 'lark-parser']",1.8498542308807373,3,10,True
9,59,599,605,7114,"UCT MCTS (sc:iters=10, ew=0.5)",55,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'pipdeptree', 'DeadFeatures', 'FeatureModel', 'setuptools', 'Solvers', 'ErrorDiagnosis', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'CoreFeatures', 'UVL', 'Glucose', 'SPLOT', 'satyrn', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'System', 'AutomatedReasoning', 'MiniSAT-python-sat', 'Operations', 'ErrorDetection', 'ValidModel', 'SimpleParse', 'pydepqbf', 'Glucose-python-sat', 'ValidConfiguration', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ValidProduct', 'PicoSAT-pycosat', 'ParserTechnology', 'AAFMFramework', 'Metamodels', 'lark-parser']",1.8546817302703857,4,10,True
10,50,506,506,13197,"UCT MCTS (sc:iters=10, ew=0.5)",46,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'APISolvers', 'Linux', 'DeadFeatures', 'setuptools', 'Solvers', 'pylgl', 'Lingeling-pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'CoreFeatures', 'UVL', 'Glucose', 'SPLOT', 'satyrn', 'Lingeling', 'CNFModel', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'FeatureIDE', 'Interoperability', 'ErrorDetection', 'System', 'AutomatedReasoning', 'Operations', 'MiniSAT-python-sat', 'pydepqbf', 'SimpleParse', 'Glucose-python-sat', 'ValidConfiguration', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels']",1.895460605621338,13,10,True
11,58,594,594,10121,"UCT MCTS (sc:iters=10, ew=0.5)",54,"['PicoSAT', 'six', 'umo', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'DeadFeatures', 'FeatureModel', 'setuptools', 'Solvers', 'ErrorDiagnosis', 'MiniSAT-umo', 'pylgl', 'Lingeling-pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'CoreFeatures', 'SPLOT', 'Glucose', 'satyrn', 'UVL', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'FeatureIDE', 'Interoperability', 'AutomatedReasoning', 'ValidModel', 'MiniSAT-python-sat', 'Operations', 'pydepqbf', 'System', 'ErrorDetection', 'Glucose-python-sat', 'ValidConfiguration', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ValidProduct', 'PicoSAT-pycosat', 'ParserTechnology', 'AAFMFramework', 'Metamodels', 'lark-parser']",1.9323062896728516,5,10,True
12,58,594,594,10332,"UCT MCTS (sc:iters=10, ew=0.5)",54,"['PicoSAT', 'umo', 'six', 'antlr4-python3-runtime', 'Lingeling-satispy', 'pycosat', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'DeadFeatures', 'FeatureModel', 'setuptools', 'Solvers', 'ErrorDiagnosis', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'python-sat', 'Lingeling-python-sat', 'CoreFeatures', 'UVL', 'Glucose', 'SPLOT', 'satyrn', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'Interoperability', 'AutomatedReasoning', 'pydepqbf', 'MiniSAT-python-sat', 'Operations', 'ValidModel', 'System', 'SimpleParse', 'Glucose-python-sat', 'ValidConfiguration', 'pip', 'MiniSAT', 'pyglucose', 'ValidProduct', 'MiniSAT-satispy', 'PicoSAT-pycosat', 'ParserTechnology', 'AAFMFramework', 'Metamodels', 'lark-parser']",2.027172327041626,5,10,True
13,52,528,528,8185,"UCT MCTS (sc:iters=10, ew=0.5)",48,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'Linux', 'PicoSAT-pyPicosat', 'pipdeptree', 'setuptools', 'FeatureModel', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'python-sat', 'Lingeling-python-sat', 'SPLOT', 'Glucose', 'satyrn', 'UVL', 'Lingeling', 'CNFModel', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'System', 'AutomatedReasoning', 'MiniSAT-python-sat', 'SimpleParse', 'pydepqbf', 'Glucose-python-sat', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",1.6758031845092773,11,10,True
14,58,594,594,10611,"UCT MCTS (sc:iters=10, ew=0.5)",54,"['PicoSAT', 'umo', 'six', 'antlr4-python3-runtime', 'Lingeling-satispy', 'pycosat', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'pipdeptree', 'DeadFeatures', 'setuptools', 'Solvers', 'ErrorDiagnosis', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'UVL', 'Glucose', 'SPLOT', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'AutomatedReasoning', 'ValidModel', 'Operations', 'ErrorDetection', 'SimpleParse', 'System', 'MiniSAT-python-sat', 'Glucose-python-sat', 'ValidConfiguration', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'ValidProduct', 'AAFMFramework', 'Metamodels', 'lark-parser']",2.000629186630249,5,10,True
15,55,561,561,9567,"UCT MCTS (sc:iters=10, ew=0.5)",51,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'antlr4-python3-runtime', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'setuptools', 'FeatureModel', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'SPLOT', 'Glucose', 'UVL', 'satyrn', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'AutomatedReasoning', 'pydepqbf', 'MiniSAT-python-sat', 'System', 'SimpleParse', 'Operations', 'ValidModel', 'Glucose-python-sat', 'ValidConfiguration', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'ValidProduct', 'AAFMFramework', 'Metamodels', 'lark-parser']",1.8400626182556152,8,10,True
16,59,594,605,8271,"UCT MCTS (sc:iters=10, ew=0.5)",55,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'pipdeptree', 'DeadFeatures', 'FeatureModel', 'setuptools', 'Solvers', 'ErrorDiagnosis', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'CoreFeatures', 'UVL', 'Glucose', 'SPLOT', 'satyrn', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'FeatureIDE', 'Interoperability', 'AutomatedReasoning', 'ErrorDetection', 'MiniSAT-python-sat', 'Operations', 'ValidModel', 'System', 'pydepqbf', 'Glucose-python-sat', 'ValidConfiguration', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ValidProduct', 'PicoSAT-pycosat', 'ParserTechnology', 'AAFMFramework', 'Metamodels', 'lark-parser']",1.8713371753692627,4,10,True
17,55,561,561,14763,"UCT MCTS (sc:iters=10, ew=0.5)",51,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'DeadFeatures', 'FeatureModel', 'setuptools', 'Solvers', 'ErrorDiagnosis', 'MiniSAT-umo', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'python-sat', 'Lingeling-python-sat', 'CoreFeatures', 'SPLOT', 'Glucose', 'satyrn', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'ErrorDetection', 'AutomatedReasoning', 'pydepqbf', 'Operations', 'System', 'Glucose-python-sat', 'ValidConfiguration', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'ValidProduct', 'ParserTechnology', 'PicoSAT-pycosat', 'MiniSAT-satispy', 'AAFMFramework', 'Metamodels', 'lark-parser']",2.051177978515625,8,10,True
18,50,506,506,8551,"UCT MCTS (sc:iters=10, ew=0.5)",46,"['PicoSAT', 'six', 'umo', 'antlr4-python3-runtime', 'Lingeling-satispy', 'pycosat', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'setuptools', 'Solvers', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'SPLOT', 'Glucose', 'UVL', 'satyrn', 'Lingeling', 'CNFModel', 'pybind11', 'DecisionModel', 'Packages', 'satispy', 'ebnf', 'FeatureIDE', 'Interoperability', 'AutomatedReasoning', 'System', 'MiniSAT-python-sat', 'pydepqbf', 'Glucose-python-sat', 'wheel', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ParserTechnology', 'PicoSAT-pycosat', 'AAFMFramework', 'Metamodels', 'lark-parser']",1.7229459285736084,13,10,True
19,56,572,572,7359,"UCT MCTS (sc:iters=10, ew=0.5)",52,"['PicoSAT', 'umo', 'six', 'pycosat', 'Lingeling-satispy', 'Glucose-pyglucose', 'pycryptosat', 'APISolvers', 'PicoSAT-pyPicosat', 'Linux', 'DeadFeatures', 'FeatureModel', 'setuptools', 'Solvers', 'ErrorDiagnosis', 'MiniSAT-umo', 'Lingeling-pylgl', 'pylgl', 'pyPicosat', 'Utils', 'DepMng', 'pkg-resources', 'Lingeling-python-sat', 'python-sat', 'CoreFeatures', 'SPLOT', 'Glucose', 'UVL', 'satyrn', 'Lingeling', 'CNFModel', 'AllProducts', 'pybind11', 'Packages', 'satispy', 'FeatureIDE', 'Interoperability', 'AutomatedReasoning', 'ErrorDetection', 'MiniSAT-python-sat', 'Operations', 'ValidModel', 'System', 'SimpleParse', 'pydepqbf', 'Glucose-python-sat', 'ValidConfiguration', 'pip', 'MiniSAT', 'pyglucose', 'MiniSAT-satispy', 'ValidProduct', 'PicoSAT-pycosat', 'ParserTechnology', 'AAFMFramework', 'Metamodels']",1.8378870487213135,7,10,True
